cooking_suitability_id,seafood_item_id,fish_name,scientific_name,cooking_method_id,cooking_method_code,cooking_method,cooking_method_ms,suitability_score,reason_en,reason_ms,source,updated_at
a4fdd1a1-531c-5401-b6ff-474065e3d7e1,dbab3447-e562-5df2-903a-86809d88870f,Ikan Gelama,Sciaenidae spp.,953d8a80-a11d-5088-9f3b-5f95e5cd5061,FRY,Fry,Goreng,4,Crisps well in the pan and suits whole-fish or firm cuts.,Sesuai digoreng kerana tekstur atau saiznya membantu menghasilkan hasil yang rangup.,Generated suitability model; legacy scores preserved where confidently mapped.,2026-09-14T00:00:00Z
169100fc-e262-5894-90f8-2ab23d978433,1440811b-b95a-5652-b0e0-434ecfd6323d,Ikan Merah,Lutjanus sebae,953d8a80-a11d-5088-9f3b-5f95e5cd5061,FRY,Fry,Goreng,3,"Fine, but frying a whole snapper is an expensive way to cook it.","Boleh, tetapi menggoreng jenahak utuh membazir.",Generated suitability model; legacy scores preserved where confidently mapped.,2026-09-14T00:00:00Z
7330e623-0f2c-52dc-b01b-aad976f75297,b90ffdd1-e4da-5c5c-adb4-00af3f3cfec9,Ikan Sebelah,Pseudorhombus malayanus,953d8a80-a11d-5088-9f3b-5f95e5cd5061,FRY,Fry,Goreng,4,Crisps well in the pan and suits whole-fish or firm cuts.,Sesuai digoreng kerana tekstur atau saiznya membantu menghasilkan hasil yang rangup.,Generated suitability model; legacy scores preserved where confidently mapped.,2026-09-14T00:00:00Z
f4e59c83-e5d7-5c3b-8151-ce4722adb5e1,00c81692-08d3-5646-9562-b0e193c6b01d,Ikan Selar,Decapterus akaadsi,953d8a80-a11d-5088-9f3b-5f95e5cd5061,FRY,Fry,Goreng,5,Crisps well in the pan and suits whole-fish or firm cuts.,Sesuai digoreng kerana tekstur atau saiznya membantu menghasilkan hasil yang rangup.,Generated suitability model; legacy scores preserved where confidently mapped.,2026-09-14T00:00:00Z
a6a6fbb9-6137-5a8b-9ca6-0090a1e00ef5,3fa4c3d3-6a40-5afe-9a71-e918908005cd,Jenahak,Lutjanus johnii,953d8a80-a11d-5088-9f3b-5f95e5cd5061,FRY,Fry,Goreng,4,Fillets hold together well in the pan.,Isi filet kekal utuh dalam kuali.,Generated suitability model; legacy scores preserved where confidently mapped.,2026-09-14T00:00:00Z
0ff70c34-fbe2-5ff6-a18f-db84c6900eae,53ea2f5b-a7fa-5a46-af87-ef2b5986493f,Jerung / Yu,Elasmobranchii,953d8a80-a11d-5088-9f3b-5f95e5cd5061,FRY,Fry,Goreng,2,Crisps well in the pan and suits whole-fish or firm cuts.,Sesuai digoreng kerana tekstur atau saiznya membantu menghasilkan hasil yang rangup.,Generated suitability model; legacy scores preserved where confidently mapped.,2026-09-14T00:00:00Z
2ee7c123-a316-5050-ba03-919b8ced68e7,f45cfa27-8dde-5573-8feb-7200f9c31b68,Kekacang,Sphyraena jello,953d8a80-a11d-5088-9f3b-5f95e5cd5061,FRY,Fry,Goreng,4,Crisps well in the pan and suits whole-fish or firm cuts.,Sesuai digoreng kerana tekstur atau saiznya membantu menghasilkan hasil yang rangup.,Generated suitability model; legacy scores preserved where confidently mapped.,2026-09-14T00:00:00Z
e426216e-4509-5ebc-bfef-6b4fa4bc8e3e,608a74b4-6aa2-547d-b2a6-999c50ff76c8,Kembung / Pelaling,Rastrelliger kanagurta,953d8a80-a11d-5088-9f3b-5f95e5cd5061,FRY,Fry,Goreng,4,Small whole fish fry quickly and evenly.,Ikan kecil mudah digoreng sekata.,Generated suitability model; legacy scores preserved where confidently mapped.,2026-09-14T00:00:00Z
41731c45-2b83-5d3d-95d2-7aea4cbb032d,f2f586cf-acf7-5b50-ab95-515cd304e24c,Kerapu Bebeh,Epinephelus sexfasciatus,953d8a80-a11d-5088-9f3b-5f95e5cd5061,FRY,Fry,Goreng,3,Crisps well in the pan and suits whole-fish or firm cuts.,Sesuai digoreng kerana tekstur atau saiznya membantu menghasilkan hasil yang rangup.,Generated suitability model; legacy scores preserved where confidently mapped.,2026-09-14T00:00:00Z
7076a6b7-2424-5cc5-8f77-7beac6aacb89,3a0e01e6-f1fd-5aca-b0db-7774fe34c8fe,Kerapu Bintik,Epinephelus coioides,953d8a80-a11d-5088-9f3b-5f95e5cd5061,FRY,Fry,Goreng,3,Crisps well in the pan and suits whole-fish or firm cuts.,Sesuai digoreng kerana tekstur atau saiznya membantu menghasilkan hasil yang rangup.,Generated suitability model; legacy scores preserved where confidently mapped.,2026-09-14T00:00:00Z
61efc1e3-a312-5a1a-afde-6655f4d44e11,63a81cd6-1863-5de3-8bbe-522cc8dfc174,Kerapu Ekor Gelap,Epinephelus bleekeri,953d8a80-a11d-5088-9f3b-5f95e5cd5061,FRY,Fry,Goreng,3,Crisps well in the pan and suits whole-fish or firm cuts.,Sesuai digoreng kerana tekstur atau saiznya membantu menghasilkan hasil yang rangup.,Generated suitability model; legacy scores preserved where confidently mapped.,2026-09-14T00:00:00Z
b07fd69c-d4fa-5529-b5ad-9e3a2f8acca2,bba68ffe-e598-52de-8a2f-55c2b3dc72bf,Kerapu Harimau,Epinephelus fuscoguttatus,953d8a80-a11d-5088-9f3b-5f95e5cd5061,FRY,Fry,Goreng,3,Crisps well in the pan and suits whole-fish or firm cuts.,Sesuai digoreng kerana tekstur atau saiznya membantu menghasilkan hasil yang rangup.,Generated suitability model; legacy scores preserved where confidently mapped.,2026-09-14T00:00:00Z
54487e47-b0ef-50e4-9f20-2e2f75d0e907,ca3791a3-90f1-58b6-9608-990030b0da6d,Kerapu Kertang,Epinephelus lanceolatus,953d8a80-a11d-5088-9f3b-5f95e5cd5061,FRY,Fry,Goreng,3,Crisps well in the pan and suits whole-fish or firm cuts.,Sesuai digoreng kerana tekstur atau saiznya membantu menghasilkan hasil yang rangup.,Generated suitability model; legacy scores preserved where confidently mapped.,2026-09-14T00:00:00Z
8cc923a7-4870-5fb8-b9cb-187f9a6f11ae,c63f314c-ac5c-59b9-aa35-3fd53cdb1e7e,Kerapu Lumpur,Epinephelus malabaricus,953d8a80-a11d-5088-9f3b-5f95e5cd5061,FRY,Fry,Goreng,3,Crisps well in the pan and suits whole-fish or firm cuts.,Sesuai digoreng kerana tekstur atau saiznya membantu menghasilkan hasil yang rangup.,Generated suitability model; legacy scores preserved where confidently mapped.,2026-09-14T00:00:00Z
3a4b855f-1975-50ca-bb89-bdfccd213dbe,c597ee21-dbb2-50fd-bc28-84af0c6d2679,Kerapu Sunoh / Kerapu Bara,Plectropomus spp.,953d8a80-a11d-5088-9f3b-5f95e5cd5061,FRY,Fry,Goreng,3,Crisps well in the pan and suits whole-fish or firm cuts.,Sesuai digoreng kerana tekstur atau saiznya membantu menghasilkan hasil yang rangup.,Generated suitability model; legacy scores preserved where confidently mapped.,2026-09-14T00:00:00Z
2c639f08-8750-52f4-9924-1ccb7eeb244b,8d13780f-7823-5bc3-85a6-9208f82cc61a,Kerapu Tikus,Cromileptes altivelis,953d8a80-a11d-5088-9f3b-5f95e5cd5061,FRY,Fry,Goreng,3,Crisps well in the pan and suits whole-fish or firm cuts.,Sesuai digoreng kerana tekstur atau saiznya membantu menghasilkan hasil yang rangup.,Generated suitability model; legacy scores preserved where confidently mapped.,2026-09-14T00:00:00Z
23857a06-b7a4-5dce-b740-ce73b749293e,b749d650-2ed8-5256-b41a-403d8539f9d8,Kerepoh,Caranx sexfasciatus,953d8a80-a11d-5088-9f3b-5f95e5cd5061,FRY,Fry,Goreng,3,Crisps well in the pan and suits whole-fish or firm cuts.,Sesuai digoreng kerana tekstur atau saiznya membantu menghasilkan hasil yang rangup.,Generated suitability model; legacy scores preserved where confidently mapped.,2026-09-14T00:00:00Z
f0cb763e-9feb-5c0e-8664-ec42a7f01e5e,491027d9-66f3-5dc7-a816-b9f560718b15,Kerisi,Nemipterus japiconus,953d8a80-a11d-5088-9f3b-5f95e5cd5061,FRY,Fry,Goreng,5,Small enough to fry whole and eat off the bone.,Cukup kecil untuk digoreng utuh dan dimakan terus dari tulang.,Generated suitability model; legacy scores preserved where confidently mapped.,2026-09-14T00:00:00Z
5cf2b1cf-f086-5cd9-aa90-e3bef50d84ee,5905d77c-5e2f-5df3-aca9-8c3c84ecb80e,Kikek,Leiognathus spp.,953d8a80-a11d-5088-9f3b-5f95e5cd5061,FRY,Fry,Goreng,5,Crisps well in the pan and suits whole-fish or firm cuts.,Sesuai digoreng kerana tekstur atau saiznya membantu menghasilkan hasil yang rangup.,Generated suitability model; legacy scores preserved where confidently mapped.,2026-09-14T00:00:00Z
00f86e79-925b-54dc-b977-c5afec76f2f7,a7afdf3b-097a-50c1-854d-b6c35e17426c,Kunyit-kunyit,Lutjanus vitta,953d8a80-a11d-5088-9f3b-5f95e5cd5061,FRY,Fry,Goreng,4,Crisps well in the pan and suits whole-fish or firm cuts.,Sesuai digoreng kerana tekstur atau saiznya membantu menghasilkan hasil yang rangup.,Generated suitability model; legacy scores preserved where confidently mapped.,2026-09-14T00:00:00Z
61a4b38f-e70e-5737-83fc-dba2ab005ff0,b25c5956-4f70-52d4-9d3e-301769d3fccd,Kurau,Polydactylus plebeius,953d8a80-a11d-5088-9f3b-5f95e5cd5061,FRY,Fry,Goreng,4,Crisps well in the pan and suits whole-fish or firm cuts.,Sesuai digoreng kerana tekstur atau saiznya membantu menghasilkan hasil yang rangup.,Generated suitability model; legacy scores preserved where confidently mapped.,2026-09-14T00:00:00Z
c65ba2f6-aa78-503f-85b8-0a5f32ebeadf,1e3a96db-c8de-5285-80e1-04fbe8a223a0,Mameng,Cheilinus undulatus,953d8a80-a11d-5088-9f3b-5f95e5cd5061,FRY,Fry,Goreng,2,Crisps well in the pan and suits whole-fish or firm cuts.,Sesuai digoreng kerana tekstur atau saiznya membantu menghasilkan hasil yang rangup.,Generated suitability model; legacy scores preserved where confidently mapped.,2026-09-14T00:00:00Z
b84b7561-ca18-5323-b93c-9011bdcd41a4,00d6e647-3535-529c-af4a-1124a011c515,Mata Besar / Lolong,Selar crumenophthalmus,953d8a80-a11d-5088-9f3b-5f95e5cd5061,FRY,Fry,Goreng,4,Crisps well in the pan and suits whole-fish or firm cuts.,Sesuai digoreng kerana tekstur atau saiznya membantu menghasilkan hasil yang rangup.,Generated suitability model; legacy scores preserved where confidently mapped.,2026-09-14T00:00:00Z
2254304d-82db-5600-ae90-f635987f2d9a,328c8499-23b4-5be7-87f3-7688e88bd6ff,Parang,Chirocentrus dorab,953d8a80-a11d-5088-9f3b-5f95e5cd5061,FRY,Fry,Goreng,4,Crisps well in the pan and suits whole-fish or firm cuts.,Sesuai digoreng kerana tekstur atau saiznya membantu menghasilkan hasil yang rangup.,Generated suitability model; legacy scores preserved where confidently mapped.,2026-09-14T00:00:00Z
41829d4c-d622-508c-bea2-0de201db491f,49ae87d7-0fbc-50bf-b4c6-aa04d00ef64d,Pari,Chondrichthyes,953d8a80-a11d-5088-9f3b-5f95e5cd5061,FRY,Fry,Goreng,3,Crisps well in the pan and suits whole-fish or firm cuts.,Sesuai digoreng kerana tekstur atau saiznya membantu menghasilkan hasil yang rangup.,Generated suitability model; legacy scores preserved where confidently mapped.,2026-09-14T00:00:00Z
f82236ea-7155-53a9-b9f5-895c432664bc,04bcdb32-1d9e-5df1-a1e1-cb0a44c11f8d,Patin,Pangasius bocourti,953d8a80-a11d-5088-9f3b-5f95e5cd5061,FRY,Fry,Goreng,4,Crisps well in the pan and suits whole-fish or firm cuts.,Sesuai digoreng kerana tekstur atau saiznya membantu menghasilkan hasil yang rangup.,Generated suitability model; legacy scores preserved where confidently mapped.,2026-09-14T00:00:00Z
88b1162b-cf62-58cc-b7f3-e24b17d624bd,7ad367a0-4776-5bf1-871b-f6d081d9ffb8,Pelata,Alepes melanoptera,953d8a80-a11d-5088-9f3b-5f95e5cd5061,FRY,Fry,Goreng,5,Crisps well in the pan and suits whole-fish or firm cuts.,Sesuai digoreng kerana tekstur atau saiznya membantu menghasilkan hasil yang rangup.,Generated suitability model; legacy scores preserved where confidently mapped.,2026-09-14T00:00:00Z
6d30553d-06de-5799-92c3-9415c131ad0c,8e3ee730-084d-5713-ab32-8fa7fca349d5,Selar Kuning,Selaroides leptolepis,953d8a80-a11d-5088-9f3b-5f95e5cd5061,FRY,Fry,Goreng,5,"The everyday fried fish: cheap, small, crisp in minutes.","Ikan goreng harian: murah, kecil, rangup dalam beberapa minit.",Generated suitability model; legacy scores preserved where confidently mapped.,2026-09-14T00:00:00Z
e3fa131f-3463-5191-8e66-4615421800e4,c4295eb1-33e4-540f-818c-cd55b1efa472,Siakap Merah,Lutjanus argentimaculatus,953d8a80-a11d-5088-9f3b-5f95e5cd5061,FRY,Fry,Goreng,3,Crisps well in the pan and suits whole-fish or firm cuts.,Sesuai digoreng kerana tekstur atau saiznya membantu menghasilkan hasil yang rangup.,Generated suitability model; legacy scores preserved where confidently mapped.,2026-09-14T00:00:00Z
002bd783-84dc-5553-af50-2ff333bacb20,b2059a7e-a8d7-5071-8fb7-1d7ca5a8af89,Siakap Putih,Lates calcarifer,953d8a80-a11d-5088-9f3b-5f95e5cd5061,FRY,Fry,Goreng,4,Crisps well in the pan and suits whole-fish or firm cuts.,Sesuai digoreng kerana tekstur atau saiznya membantu menghasilkan hasil yang rangup.,Generated suitability model; legacy scores preserved where confidently mapped.,2026-09-14T00:00:00Z
314bb739-7465-5dcf-95a1-8420e53e7b81,222857e2-5cb3-5dd1-81b8-511c2b2c66b9,Tamban / Sardin,Spratelloides gracilis,953d8a80-a11d-5088-9f3b-5f95e5cd5061,FRY,Fry,Goreng,5,Crisps well in the pan and suits whole-fish or firm cuts.,Sesuai digoreng kerana tekstur atau saiznya membantu menghasilkan hasil yang rangup.,Generated suitability model; legacy scores preserved where confidently mapped.,2026-09-14T00:00:00Z
f61df9cc-45d5-50e3-9206-cbd0d781ec77,adeb0c21-f1f0-5e00-99c8-fa72bb31126b,Tenggiri,Scomberomorus commerson,953d8a80-a11d-5088-9f3b-5f95e5cd5061,FRY,Fry,Goreng,4,Steaks fry well; also the fish used for otak-otak and keropok.,Kepingan sesuai digoreng; juga ikan untuk otak-otak dan keropok.,Generated suitability model; legacy scores preserved where confidently mapped.,2026-09-14T00:00:00Z
69d1b499-2e0c-5d93-86c1-7c473f5abf2b,b3548e4a-87f5-5ba8-ba37-aa8e1b16a38b,Terubok,Tenualosa macrura,953d8a80-a11d-5088-9f3b-5f95e5cd5061,FRY,Fry,Goreng,4,Crisps well in the pan and suits whole-fish or firm cuts.,Sesuai digoreng kerana tekstur atau saiznya membantu menghasilkan hasil yang rangup.,Generated suitability model; legacy scores preserved where confidently mapped.,2026-09-14T00:00:00Z
b6ff9b8d-e994-5f0f-ae3e-4800992b8b39,df8617d0-acd5-526d-a23b-14562c190322,Tilapia,Oreochromis Niloticus,953d8a80-a11d-5088-9f3b-5f95e5cd5061,FRY,Fry,Goreng,5,"The default weeknight fry: mild, cheap, cooks through fast.","Gorengan harian: rasa lembut, murah, cepat masak.",Generated suitability model; legacy scores preserved where confidently mapped.,2026-09-14T00:00:00Z
1c8300c2-9f9f-565d-a12c-d8e2b28e3abe,cc120590-6ccb-526d-86ff-f90d604c6dd4,Tongkol,Thunnus tonggol,953d8a80-a11d-5088-9f3b-5f95e5cd5061,FRY,Fry,Goreng,3,Crisps well in the pan and suits whole-fish or firm cuts.,Sesuai digoreng kerana tekstur atau saiznya membantu menghasilkan hasil yang rangup.,Generated suitability model; legacy scores preserved where confidently mapped.,2026-09-14T00:00:00Z
0b4fc18b-955a-54eb-bf72-dca590625497,69219448-e83d-504c-9bec-3194f65be055,Tongkol Kurik,Euthynnus affinis,953d8a80-a11d-5088-9f3b-5f95e5cd5061,FRY,Fry,Goreng,3,Crisps well in the pan and suits whole-fish or firm cuts.,Sesuai digoreng kerana tekstur atau saiznya membantu menghasilkan hasil yang rangup.,Generated suitability model; legacy scores preserved where confidently mapped.,2026-09-14T00:00:00Z
d8e2c3e1-5627-5380-b8db-55a9e098fea8,fb3f8f7f-74e3-5512-bf12-19970dc62d37,Tongkol Selasih,Auxis thazard,953d8a80-a11d-5088-9f3b-5f95e5cd5061,FRY,Fry,Goreng,3,Crisps well in the pan and suits whole-fish or firm cuts.,Sesuai digoreng kerana tekstur atau saiznya membantu menghasilkan hasil yang rangup.,Generated suitability model; legacy scores preserved where confidently mapped.,2026-09-14T00:00:00Z
393c953c-4131-5b29-9236-2e12e8b81b78,292c1ed0-2215-5c67-ac1c-7710b3697741,Alaskan Pollock,Gadus chalcogrammus,a90f7861-e9f0-59cc-90d4-d03eb162a034,GRILL,Grill,Panggang,3,Firm or naturally rich flesh holds up well over direct heat.,Isi yang padat atau berlemak tahan dimasak terus di atas api.,Generated suitability model; legacy scores preserved where confidently mapped.,2026-09-14T00:00:00Z
9f5703de-fcb3-5002-b749-7009f87dc0f9,d150c6ad-d7e4-5c08-a5d2-f97302982eb6,Albacore Tuna,Thunnus alalunga,a90f7861-e9f0-59cc-90d4-d03eb162a034,GRILL,Grill,Panggang,5,Firm or naturally rich flesh holds up well over direct heat.,Isi yang padat atau berlemak tahan dimasak terus di atas api.,Generated suitability model; legacy scores preserved where confidently mapped.,2026-09-14T00:00:00Z
e5d833fd-64ca-52ad-8f77-115dc3c870fa,8dfd2a08-9844-50b1-9b6f-2ff5b0c59323,Atlantic Bluefin Tuna,Thunnus thynnus,a90f7861-e9f0-59cc-90d4-d03eb162a034,GRILL,Grill,Panggang,5,Firm or naturally rich flesh holds up well over direct heat.,Isi yang padat atau berlemak tahan dimasak terus di atas api.,Generated suitability model; legacy scores preserved where confidently mapped.,2026-09-14T00:00:00Z
381a3e82-a5a6-59ff-85e7-3d86fe912e60,f1dab74d-a855-5f5d-a9a2-c01b6c8033c0,Atlantic Cod,Gadus Morhua,a90f7861-e9f0-59cc-90d4-d03eb162a034,GRILL,Grill,Panggang,3,Firm or naturally rich flesh holds up well over direct heat.,Isi yang padat atau berlemak tahan dimasak terus di atas api.,Generated suitability model; legacy scores preserved where confidently mapped.,2026-09-14T00:00:00Z
1968fc01-e258-5858-8aed-85d3f0fcd570,453db1e5-0afa-55ab-8777-6cab90b6e60d,Atlantic Salmon,Salmo salar,a90f7861-e9f0-59cc-90d4-d03eb162a034,GRILL,Grill,Panggang,5,Firm or naturally rich flesh holds up well over direct heat.,Isi yang padat atau berlemak tahan dimasak terus di atas api.,Generated suitability model; legacy scores preserved where confidently mapped.,2026-09-14T00:00:00Z
d4926e29-949b-5d76-a26c-90b17b41c242,e7f4f09f-f5c8-5362-9dd3-6f4b98b57b87,Bakulan,Katsuwonus pelamis,a90f7861-e9f0-59cc-90d4-d03eb162a034,GRILL,Grill,Panggang,5,Firm or naturally rich flesh holds up well over direct heat.,Isi yang padat atau berlemak tahan dimasak terus di atas api.,Generated suitability model; legacy scores preserved where confidently mapped.,2026-09-14T00:00:00Z
757fa20d-d4b1-5ba7-878e-35fa35c28cc1,b378fd3b-a2bd-54f0-ae62-ec109d465d2d,Bawal Emas,Trachinotus blochii,a90f7861-e9f0-59cc-90d4-d03eb162a034,GRILL,Grill,Panggang,3,Firm or naturally rich flesh holds up well over direct heat.,Isi yang padat atau berlemak tahan dimasak terus di atas api.,Generated suitability model; legacy scores preserved where confidently mapped.,2026-09-14T00:00:00Z
51baa39e-bc3d-5b1a-b61b-35e9a226e457,3b4727fe-fcd7-568d-8edd-0d4862da14b9,Bawal Hitam,Parastromateus niger,a90f7861-e9f0-59cc-90d4-d03eb162a034,GRILL,Grill,Panggang,3,"Possible, but direct heat dries the lean flesh quickly.","Boleh, tetapi panas terus cepat mengeringkan isinya yang tidak berlemak.",Generated suitability model; legacy scores preserved where confidently mapped.,2026-09-14T00:00:00Z
d6e7112c-926c-5b32-b708-580febeb0959,6169fc2a-3362-5575-a0fd-c92fb029d921,Bawal Putih,Pampus chinensis,a90f7861-e9f0-59cc-90d4-d03eb162a034,GRILL,Grill,Panggang,3,"Workable, but grilling wastes what you paid a premium for.","Boleh, tetapi memanggang membazirkan kelebihan ikan mahal ini.",Generated suitability model; legacy scores preserved where confidently mapped.,2026-09-14T00:00:00Z
3276a040-43b6-5c55-a7d0-136073074f65,bce9c332-bf1d-5145-bdb9-cf785810061b,Belanak,Valamugil cunnesius,a90f7861-e9f0-59cc-90d4-d03eb162a034,GRILL,Grill,Panggang,4,Firm or naturally rich flesh holds up well over direct heat.,Isi yang padat atau berlemak tahan dimasak terus di atas api.,Generated suitability model; legacy scores preserved where confidently mapped.,2026-09-14T00:00:00Z
239ccb7d-7499-53ad-b975-1ba36c5b1f60,b3569d3c-5839-5ae9-a817-62ff4816b7f9,Bulu Ayam (Ikan Masin),Coilia spp.,a90f7861-e9f0-59cc-90d4-d03eb162a034,GRILL,Grill,Panggang,2,Firm or naturally rich flesh holds up well over direct heat.,Isi yang padat atau berlemak tahan dimasak terus di atas api.,Generated suitability model; legacy scores preserved where confidently mapped.,2026-09-14T00:00:00Z
cadb38bf-cd26-55ae-ad2c-74fc3183f88a,787f6b9c-2c57-5182-bf4f-daa1bc44f505,Bulus,Sillago sihama,a90f7861-e9f0-59cc-90d4-d03eb162a034,GRILL,Grill,Panggang,3,Firm or naturally rich flesh holds up well over direct heat.,Isi yang padat atau berlemak tahan dimasak terus di atas api.,Generated suitability model; legacy scores preserved where confidently mapped.,2026-09-14T00:00:00Z
79b1f416-c731-5206-9bf7-26cc54d043b3,dcc81043-d6fa-53b1-8524-4f54e65f29c5,Cencaru,Megalaspis cordyla,a90f7861-e9f0-59cc-90d4-d03eb162a034,GRILL,Grill,Panggang,4,Firm dark flesh takes coals well and does not fall apart.,Isi gelap yang padat sesuai dipanggang dan tidak hancur.,Generated suitability model; legacy scores preserved where confidently mapped.,2026-09-14T00:00:00Z
46ce7803-7129-52ef-9717-921b8b0280e1,dc1e3515-68d0-53e5-8e92-78b919a45819,Chinook Salmon,Oncorhynchus tshawytscha,a90f7861-e9f0-59cc-90d4-d03eb162a034,GRILL,Grill,Panggang,5,Firm or naturally rich flesh holds up well over direct heat.,Isi yang padat atau berlemak tahan dimasak terus di atas api.,Generated suitability model; legacy scores preserved where confidently mapped.,2026-09-14T00:00:00Z
e5a05bbd-6b19-5e97-a478-a1bf5ad50e1e,e6548466-ddee-5869-9c37-ebefe823902a,Hoki,Macruronus novaezelandiae,a90f7861-e9f0-59cc-90d4-d03eb162a034,GRILL,Grill,Panggang,3,Firm or naturally rich flesh holds up well over direct heat.,Isi yang padat atau berlemak tahan dimasak terus di atas api.,Generated suitability model; legacy scores preserved where confidently mapped.,2026-09-14T00:00:00Z
28af3fda-9ec0-5935-b80b-0f02f073da6a,f3f3c7bd-1eb7-564c-8637-5ab161a95cd9,Ikan Bilis,Stolephorus spp.,a90f7861-e9f0-59cc-90d4-d03eb162a034,GRILL,Grill,Panggang,1,Firm or naturally rich flesh holds up well over direct heat.,Isi yang padat atau berlemak tahan dimasak terus di atas api.,Generated suitability model; legacy scores preserved where confidently mapped.,2026-09-14T00:00:00Z
7c186a09-2cfc-5b60-aa95-9cad39474463,f7f3bd66-5b34-5036-b7c7-c5db69f59d56,Ikan Delah / Tauhu,Caesio cuning,a90f7861-e9f0-59cc-90d4-d03eb162a034,GRILL,Grill,Panggang,4,Firm or naturally rich flesh holds up well over direct heat.,Isi yang padat atau berlemak tahan dimasak terus di atas api.,Generated suitability model; legacy scores preserved where confidently mapped.,2026-09-14T00:00:00Z
31113600-473d-5d6d-94f6-5a68ac758830,dbab3447-e562-5df2-903a-86809d88870f,Ikan Gelama,Sciaenidae spp.,a90f7861-e9f0-59cc-90d4-d03eb162a034,GRILL,Grill,Panggang,3,Firm or naturally rich flesh holds up well over direct heat.,Isi yang padat atau berlemak tahan dimasak terus di atas api.,Generated suitability model; legacy scores preserved where confidently mapped.,2026-09-14T00:00:00Z
5b9d0843-e9c4-565c-b99d-0310f496a19e,1440811b-b95a-5652-b0e0-434ecfd6323d,Ikan Merah,Lutjanus sebae,a90f7861-e9f0-59cc-90d4-d03eb162a034,GRILL,Grill,Panggang,5,Thick steaks take direct heat without breaking up.,Kepingan tebal tahan panas terus tanpa hancur.,Generated suitability model; legacy scores preserved where confidently mapped.,2026-09-14T00:00:00Z
f592be9c-5964-582e-a458-9eb12e9f13ad,b90ffdd1-e4da-5c5c-adb4-00af3f3cfec9,Ikan Sebelah,Pseudorhombus malayanus,a90f7861-e9f0-59cc-90d4-d03eb162a034,GRILL,Grill,Panggang,3,Firm or naturally rich flesh holds up well over direct heat.,Isi yang padat atau berlemak tahan dimasak terus di atas api.,Generated suitability model; legacy scores preserved where confidently mapped.,2026-09-14T00:00:00Z
0c07060a-a382-52f2-9bbc-65e52d9570c9,00c81692-08d3-5646-9562-b0e193c6b01d,Ikan Selar,Decapterus akaadsi,a90f7861-e9f0-59cc-90d4-d03eb162a034,GRILL,Grill,Panggang,3,Firm or naturally rich flesh holds up well over direct heat.,Isi yang padat atau berlemak tahan dimasak terus di atas api.,Generated suitability model; legacy scores preserved where confidently mapped.,2026-09-14T00:00:00Z
1a0f222b-92f4-51d9-93bf-b0358960244a,3fa4c3d3-6a40-5afe-9a71-e918908005cd,Jenahak,Lutjanus johnii,a90f7861-e9f0-59cc-90d4-d03eb162a034,GRILL,Grill,Panggang,4,Thick steaks take direct heat without falling apart.,Kepingan tebal tahan panas terus tanpa hancur.,Generated suitability model; legacy scores preserved where confidently mapped.,2026-09-14T00:00:00Z
917dd3c7-0ded-5c04-adb8-9820ce5b21a1,53ea2f5b-a7fa-5a46-af87-ef2b5986493f,Jerung / Yu,Elasmobranchii,a90f7861-e9f0-59cc-90d4-d03eb162a034,GRILL,Grill,Panggang,3,Firm or naturally rich flesh holds up well over direct heat.,Isi yang padat atau berlemak tahan dimasak terus di atas api.,Generated suitability model; legacy scores preserved where confidently mapped.,2026-09-14T00:00:00Z
53976c9d-5b88-520e-aaa6-b67ba926d7c9,f45cfa27-8dde-5573-8feb-7200f9c31b68,Kekacang,Sphyraena jello,a90f7861-e9f0-59cc-90d4-d03eb162a034,GRILL,Grill,Panggang,4,Firm or naturally rich flesh holds up well over direct heat.,Isi yang padat atau berlemak tahan dimasak terus di atas api.,Generated suitability model; legacy scores preserved where confidently mapped.,2026-09-14T00:00:00Z
b7775e4a-c8b7-5ce4-a9e4-f9d965b17efb,608a74b4-6aa2-547d-b2a6-999c50ff76c8,Kembung / Pelaling,Rastrelliger kanagurta,a90f7861-e9f0-59cc-90d4-d03eb162a034,GRILL,Grill,Panggang,5,Oily flesh bastes itself over coals and the skin crisps without sticking.,"Isinya berminyak, tidak melekat pada panggangan dan kulitnya rangup.",Generated suitability model; legacy scores preserved where confidently mapped.,2026-09-14T00:00:00Z
8cac2f9d-95ee-59fb-982c-fce1b4bff558,f2f586cf-acf7-5b50-ab95-515cd304e24c,Kerapu Bebeh,Epinephelus sexfasciatus,a90f7861-e9f0-59cc-90d4-d03eb162a034,GRILL,Grill,Panggang,4,Firm or naturally rich flesh holds up well over direct heat.,Isi yang padat atau berlemak tahan dimasak terus di atas api.,Generated suitability model; legacy scores preserved where confidently mapped.,2026-09-14T00:00:00Z
dfebced2-f8e8-53fb-9ee3-953371fb7861,3a0e01e6-f1fd-5aca-b0db-7774fe34c8fe,Kerapu Bintik,Epinephelus coioides,a90f7861-e9f0-59cc-90d4-d03eb162a034,GRILL,Grill,Panggang,4,Firm steaks grill cleanly without drying.,Kepingan padat dipanggang tanpa menjadi kering.,Generated suitability model; legacy scores preserved where confidently mapped.,2026-09-14T00:00:00Z
